Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Open Date,EV Connector Types,Access Detail Code,Facility Type,EV Pricing,EV On-Site Renewable Source,Restricted Access
ELEC,PACIFIC CANNERY STATION 60-61,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812677,-122.300609,2/25/2023,186820,2023-02-25 23:28:32 UTC,,4/2/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 70-71,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812547,-122.30041,2/25/2023,186821,2023-02-25 23:28:33 UTC,,4/2/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 106-107,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812707,-122.300866,2/25/2023,186822,2023-02-25 23:28:33 UTC,,4/2/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 84-85,1199 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812662,-122.30054,2/25/2023,186823,2023-02-25 23:28:33 UTC,,4/2/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 104-105,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812677,-122.300827,2/25/2023,186824,2023-02-25 23:28:33 UTC,,4/2/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 80-81,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812681,-122.30064,2/25/2023,186825,2023-02-25 23:28:33 UTC,,4/2/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 56,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812674,-122.30073,2/25/2023,186826,2023-02-25 23:28:33 UTC,,4/2/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 74-75,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812697,-122.300701,2/25/2023,186827,2023-02-25 23:28:33 UTC,,4/2/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 76-77,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812427,-122.300318,2/25/2023,186828,2023-02-25 23:28:33 UTC,,4/2/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 86-87,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812639,-122.300681,2/25/2023,186953,2023-02-25 23:28:33 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 78-79,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812487,-122.300345,2/25/2023,186954,2023-02-25 23:28:33 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 82-83,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812674,-122.300756,2/25/2023,186955,2023-02-25 23:28:33 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 90-91,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812748,-122.300783,2/25/2023,186956,2023-02-25 23:28:33 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 88-89,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812705,-122.300646,2/25/2023,186957,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 98-99,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812675,-122.300669,2/25/2023,186958,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 94-95,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812662,-122.300715,2/25/2023,186959,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 96-97,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812702,-122.300755,2/25/2023,186960,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 102-103,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812679,-122.300576,2/25/2023,186961,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 92-93,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812741,-122.300852,2/25/2023,186962,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 110-111,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812513,-122.300346,2/25/2023,186963,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 135-136,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812693,-122.300622,2/25/2023,186964,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 108-109,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812679,-122.300852,2/25/2023,186965,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 137-139,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812678,-122.300697,2/25/2023,186967,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 129-130,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812557,-122.30043,2/25/2023,186968,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 123-124,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812562,-122.300416,2/25/2023,186969,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 141-142,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812695,-122.300658,2/25/2023,186970,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 127-128,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812677,-122.300838,2/25/2023,186971,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 113-114,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812689,-122.300598,2/25/2023,186972,2023-02-25 23:28:34 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 125-126,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812663,-122.30083,2/25/2023,186973,2023-02-25 23:28:35 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 143-144,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812663,-122.300764,2/25/2023,186974,2023-02-25 23:28:35 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 119-120,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812526,-122.300457,2/25/2023,186975,2023-02-25 23:28:35 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 131-132,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812726,-122.300722,2/25/2023,186976,2023-02-25 23:28:35 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 157,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.81268,-122.300732,2/25/2023,186977,2023-02-25 23:28:35 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 162-163,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812726,-122.300663,2/25/2023,186978,2023-02-25 23:28:35 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 155-156,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812673,-122.30075,2/25/2023,186979,2023-02-25 23:28:35 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 20-21,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.8125,-122.300547,2/25/2023,186980,2023-02-25 23:28:35 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 26-27,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812537,-122.300787,2/25/2023,186981,2023-02-25 23:28:35 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 32-33,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812868,-122.300552,2/25/2023,186982,2023-02-25 23:28:35 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 03-04,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.81248,-122.30058,2/25/2023,186983,2023-02-25 23:28:36 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 44-45,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812692,-122.300713,2/25/2023,186984,2023-02-25 23:28:36 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 30-31,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812687,-122.300743,2/25/2023,186985,2023-02-25 23:28:36 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 28-29,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.81271,-122.300712,2/25/2023,186986,2023-02-25 23:28:36 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 54-55,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812667,-122.300738,2/25/2023,186987,2023-02-25 23:28:36 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 42-43,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812662,-122.300755,2/25/2023,186988,2023-02-25 23:28:36 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 50-51,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812681,-122.300711,2/25/2023,186989,2023-02-25 23:28:36 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 36-37,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812678,-122.300641,2/25/2023,186990,2023-02-25 23:28:36 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 40-41,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812654,-122.300823,2/25/2023,186991,2023-02-25 23:28:37 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 58-59,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812534,-122.300452,2/25/2023,186992,2023-02-25 23:28:37 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 57,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812639,-122.300714,2/25/2023,186993,2023-02-25 23:28:37 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 38-39,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812695,-122.300662,2/25/2023,186994,2023-02-25 23:28:37 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 68-69,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812471,-122.300257,2/25/2023,186995,2023-02-25 23:28:37 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 52-53,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.81264,-122.300785,2/25/2023,186996,2023-02-25 23:28:37 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 48-49,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812675,-122.300689,2/25/2023,186997,2023-02-25 23:28:37 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 118,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812559,-122.300422,2/25/2023,186998,2023-02-25 23:28:37 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 100-101,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812746,-122.300632,2/25/2023,186999,2023-02-25 23:28:37 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 116-117,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812534,-122.300409,2/25/2023,187000,2023-02-25 23:28:37 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 121-122,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812724,-122.300837,2/25/2023,187001,2023-02-25 23:28:37 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 133-134,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812665,-122.30079,2/25/2023,187002,2023-02-25 23:28:37 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 158-159,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812691,-122.300614,2/25/2023,187003,2023-02-25 23:28:38 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 153-154,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812695,-122.30075,2/25/2023,187004,2023-02-25 23:28:38 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 145-146,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.81276,-122.300855,2/25/2023,187005,2023-02-25 23:28:38 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 160-161,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.81274,-122.30068,2/25/2023,187006,2023-02-25 23:28:38 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 149-150,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.81268,-122.300725,2/25/2023,187007,2023-02-25 23:28:38 UTC,,4/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 34-35,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812689,-122.300662,2/25/2023,187224,2023-02-25 23:28:36 UTC,,4/9/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 01-02,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812468,-122.300621,2/25/2023,187323,2023-02-25 23:28:32 UTC,,4/10/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 09-10,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812478,-122.300626,2/25/2023,187324,2023-02-25 23:28:32 UTC,,4/10/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 11-12,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.81248,-122.300588,2/25/2023,187325,2023-02-25 23:28:32 UTC,,4/10/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 13-14,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812491,-122.300613,2/25/2023,187326,2023-02-25 23:28:32 UTC,,4/10/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 16-17,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812509,-122.300595,2/25/2023,187327,2023-02-25 23:28:32 UTC,,4/10/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 22-23,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812539,-122.300373,2/25/2023,187328,2023-02-25 23:28:32 UTC,,4/10/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 18-19,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812447,-122.300554,2/25/2023,187329,2023-02-25 23:28:32 UTC,,4/10/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 24-25,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.8125,-122.300441,2/25/2023,187330,2023-02-25 23:28:32 UTC,,4/10/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 46-47,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812695,-122.300671,2/25/2023,187331,2023-02-25 23:28:32 UTC,,4/10/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 62-63,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.81242,-122.30031,2/25/2023,187332,2023-02-25 23:28:32 UTC,,4/10/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 72-73,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812523,-122.300394,2/25/2023,187333,2023-02-25 23:28:32 UTC,,4/10/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 64-65,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812719,-122.300606,2/25/2023,187334,2023-02-25 23:28:32 UTC,,4/10/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 66-67,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812524,-122.300349,2/25/2023,187335,2023-02-25 23:28:33 UTC,,4/10/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 05-06,1195 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812422,-122.300512,2/25/2023,187733,2023-02-25 23:28:32 UTC,,4/17/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 112,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812449,-122.300463,2/25/2023,187760,2023-02-25 23:28:15 UTC,,4/18/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 147-148,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812731,-122.300769,2/25/2023,189992,2023-02-25 23:28:38 UTC,,5/22/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 15,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812741,-122.300269,2/25/2023,192634,2023-02-25 23:30:36 UTC,,7/8/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 115,1201 pine st,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812535,-122.300898,2/25/2023,193432,2023-02-25 23:28:37 UTC,,8/3/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 139-140,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812656,-122.300748,2/25/2023,193463,2023-02-25 23:28:34 UTC,,8/4/2021,J1772,,,,,
ELEC,PACIFIC CANNERY STATION 151-152,1201 Pine St,,Oakland,CA,94607,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.8125,-122.300409,2/25/2023,193464,2023-02-25 23:28:49 UTC,,8/4/2021,J1772,,,,,
ELEC,Kaiser Oakland 3751 Broadway,3751 Broadway,,Oakland,CA,94611,,800-663-5633,E,,Public,,,8,,,SemaCharge Network,https://semaconnect.com/,GPS,37.825961,-122.257787,12/21/2022,195221,2022-12-21 23:00:37 UTC,,3/16/2016,J1772,,,$1.35/Hr Parking Fee,,
ELEC,Kaiser Oakland Admin - 410 19th St.,410 19th Street,,Oakland,CA,94612,,800-663-5633,E,,Public,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,37.807435,-122.268049,12/21/2022,195470,2022-12-21 23:00:34 UTC,,5/4/2015,J1772,,,$1.35/Hr Parking Fee,,
ELEC,Kaiser Oakland Admin - 1800 Harrison,1800 Harrison Street,,Oakland,CA,94612,,800-663-5633,E,,Public,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,37.805765,-122.2652,12/21/2022,195471,2022-12-21 23:00:41 UTC,,9/29/2015,J1772,,,$1.35/Hr Parking Fee,,
ELEC,1111 Broadway,1111 Broadway,,Oakland,CA,94607,,800-663-5633,E,,Public,,,9,,,SemaCharge Network,https://semaconnect.com/,GPS,37.802802,-122.272921,12/21/2022,197056,2022-12-21 22:59:21 UTC,,1/12/2012,J1772,,,$0.00-$2.00/Hr Variable Parking Fee,,
ELEC,ALTABATESSUMMIT LEVEL E 1,451 34th STREET MERRITT GARAGE,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.821515,-122.264137,2/25/2023,197167,2023-02-25 23:08:41 UTC,,10/7/2021,J1772,,,,,
ELEC,ALTABATESSUMMIT LEVEL G 1,451 34th STREET MERRITT GARAGE,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.82146,-122.264133,2/25/2023,197168,2023-02-25 23:08:41 UTC,,10/7/2021,J1772,,,,,
